step,total_loss,mlm_loss,mnm_loss,mlm_validation_accuracy,mnm_validation_accuracy
34,0.3509754538536072,5.565219879150391,5.665994167327881,0.0,0.0
35,0.35154253244400024,5.4286298751831055,5.820730686187744,0.0,0.0
36,0.35282930731773376,5.1906328201293945,6.099905014038086,0.0,0.0
37,0.3605095148086548,5.527004241943359,6.009300231933594,0.0,0.0
38,0.3441784381866455,5.292781352996826,5.72092866897583,0.0,0.0
39,0.3492993116378784,5.570450305938721,5.6071271896362305,0.0,0.0
40,0.34144288301467896,5.308204174041748,5.61796760559082,0.0,0.0
41,0.3478550910949707,5.296700954437256,5.834662437438965,0.0,0.0
42,0.35196825861930847,5.686747074127197,5.576237201690674,0.0,0.0
43,0.35502180457115173,5.644228458404541,5.7164692878723145,0.0,0.0
44,0.337383508682251,5.146382808685303,5.6498894691467285,0.0,0.0
45,0.3463149666786194,5.426666736602783,5.655412197113037,0.0,0.0
46,0.3429315984249115,5.507655620574951,5.466155529022217,0.0,0.0
47,0.35640770196914673,5.567426681518555,5.837620258331299,0.0,0.0
48,0.3492830991744995,5.423610687255859,5.753448963165283,0.0,0.0
49,0.349504292011261,5.337716102600098,5.846421241760254,0.0,0.0
50,0.35867390036582947,5.463456630706787,6.014108180999756,0.09090909090909091,0.038461538461538464
51,0.3456714451313019,5.196533203125,5.86495304107666,0.0,0.0
52,0.342776358127594,5.5480875968933105,5.420755863189697,0.0,0.0
53,0.34315526485443115,5.240268707275391,5.740699291229248,0.0,0.0
54,0.3477433919906616,5.479057312011719,5.648731708526611,0.0,0.0
55,0.34862908720970154,5.463383197784424,5.692747592926025,0.0,0.0
56,0.3523467779159546,5.463021278381348,5.812076091766357,0.0,0.0
57,0.3462947905063629,5.3915510177612305,5.689882278442383,0.0,0.0
58,0.35506731271743774,5.539153575897217,5.823000431060791,0.0,0.0
59,0.3613118529319763,5.625959873199463,5.936019420623779,0.0,0.0
60,0.3460323214530945,5.373631000518799,5.699402809143066,0.0,0.07407407407407407
61,0.35285425186157227,5.575109004974365,5.716226577758789,0.0,0.0
62,0.3525678217411041,5.706503868103027,5.575666427612305,0.0,0.0
63,0.34359222650527954,5.29272985458374,5.702221870422363,0.0,0.0
64,0.35507234930992126,5.680962085723877,5.6813530921936035,0.0,0.0
65,0.32826322317123413,4.994600772857666,5.509822368621826,0.0,0.0
66,0.3231143057346344,5.0431742668151855,5.296483516693115,0.0,0.0
67,0.3175969123840332,4.785240173339844,5.377861022949219,0.0,0.0
68,0.31296297907829285,4.863249778747559,5.1515655517578125,0.0,0.0
69,0.3346485495567322,4.915780067443848,5.79297399520874,0.0,0.0
70,0.3225353956222534,5.065059185028076,5.256072998046875,0.2222222222222222,0.21052631578947367
71,0.3140406012535095,4.549522399902344,5.499777317047119,0.0,0.0
72,0.32857173681259155,5.314183235168457,5.200112819671631,0.0,0.0
73,0.32222437858581543,4.9665446281433105,5.344635009765625,0.0,0.0
74,0.3236745595932007,4.951686382293701,5.4058990478515625,0.0,0.0
75,0.32352784276008606,5.036455154418945,5.316435813903809,0.0,0.0
76,0.32815712690353394,5.178957939147949,5.3220696449279785,0.0,0.0
77,0.3225458562374115,4.950448036193848,5.37101936340332,0.0,0.0
78,0.33064591884613037,5.309149265289307,5.271520137786865,0.0,0.0
79,0.316261351108551,4.937065124511719,5.183298110961914,0.0,0.0
80,0.33004194498062134,5.105132579803467,5.456210136413574,0.2,0.10526315789473684
81,0.3273049592971802,5.137162685394287,5.336596488952637,0.0,0.0
82,0.32596221566200256,4.830864429473877,5.599926471710205,0.0,0.0
83,0.3266009986400604,4.952834129333496,5.4983978271484375,0.0,0.0
84,0.3329453468322754,5.225498199462891,5.428752899169922,0.0,0.0
85,0.3252107501029968,5.029037952423096,5.3777055740356445,0.0,0.0
86,0.32525020837783813,4.961621284484863,5.446385860443115,0.0,0.0
87,0.32809704542160034,5.143087387084961,5.35601806640625,0.0,0.0
88,0.3233736455440521,4.931725025177002,5.416231632232666,0.0,0.0
89,0.32666218280792236,5.1827287673950195,5.270461082458496,0.0,0.0
90,0.32182538509368896,4.9970479011535645,5.301364898681641,0.09090909090909091,0.23076923076923078
91,0.32196906208992004,5.09683895111084,5.206171035766602,0.0,0.0
92,0.32385942339897156,4.957213878631592,5.406287670135498,0.0,0.0
93,0.32066619396209717,4.927699565887451,5.333618640899658,0.0,0.0
94,0.33134156465530396,5.27432107925415,5.328608512878418,0.0,0.0
95,0.3212992548942566,4.837104320526123,5.444471836090088,0.0,0.0
96,0.3267422318458557,5.023171901702881,5.43257999420166,0.0,0.0
97,0.3026028275489807,4.648406028747559,5.034884929656982,0.0,0.0
98,0.2998746633529663,4.842080116271973,4.753909111022949,0.0,0.0
99,0.3035540282726288,4.487154006958008,5.226574897766113,0.0,0.0
100,0.30571648478507996,4.508358478546143,5.274569034576416,0.3333333333333333,0.125
101,0.29889941215515137,4.2610344886779785,5.303746223449707,0.0,0.0
102,0.30265724658966064,4.306879043579102,5.378152847290039,0.0,0.0
103,0.3129998743534088,4.213595867156982,5.8024001121521,0.0,0.0
104,0.3042324185371399,4.384756088256836,5.350681304931641,0.0,0.0
105,0.29999351501464844,4.488253593444824,5.111539363861084,0.0,0.0
106,0.30400797724723816,4.832935333251953,4.895319938659668,0.0,0.0
107,0.29903608560562134,4.266006946563721,5.303147315979004,0.0,0.0
108,0.3080196976661682,4.85306453704834,5.003565311431885,0.0,0.0
109,0.2933741509914398,4.402486801147461,4.985486030578613,0.0,0.0
110,0.3134644627571106,4.690391540527344,5.340471267700195,0.25,0.21428571428571427
111,0.29573848843574524,4.343589782714844,5.120041847229004,0.0,0.0
112,0.30885034799575806,4.571544647216797,5.311666011810303,0.0,0.0
113,0.30079182982444763,4.3229827880859375,5.302355766296387,0.0,0.0
114,0.3065621256828308,4.759230613708496,5.050757884979248,0.0,0.0
115,0.2904607057571411,4.412143230438232,4.882598876953125,0.0,0.0
116,0.31692996621131897,4.789097785949707,5.3526611328125,0.0,0.0
117,0.2993934452533722,4.459896087646484,5.120694160461426,0.0,0.0
118,0.2963419556617737,4.448648929595947,5.034294128417969,0.0,0.0
119,0.314200222492218,4.832618713378906,5.2217888832092285,0.0,0.0
120,0.3026517629623413,4.699367046356201,4.985489368438721,0.3,0.09090909090909091
121,0.3052480220794678,4.915136337280273,4.852799892425537,0.0,0.0
122,0.310168981552124,4.716972827911377,5.208434581756592,0.0,0.0
123,0.30377325415611267,4.580702304840088,5.140041828155518,0.0,0.0
124,0.3011852502822876,4.7470173835754395,4.890910625457764,0.0,0.0
125,0.2986913323402405,4.433560848236084,5.124561786651611,0.0,0.0
126,0.3060581088066101,4.708966255187988,5.084893703460693,0.0,0.0
127,0.2976398468017578,4.075432777404785,5.449042320251465,0.0,0.0
128,0.30231770873069763,4.375699043273926,5.298467636108398,0.0,0.0
129,0.27650564908981323,4.465537071228027,4.382643699645996,0.0,0.0
130,0.28314584493637085,4.122416019439697,4.938250541687012,0.25,0.13636363636363635
131,0.28682494163513184,4.414565563201904,4.7638325691223145,0.0,0.0
132,0.30023080110549927,4.191179275512695,5.416205883026123,0.0,0.0
133,0.298275887966156,4.315103530883789,5.229724884033203,0.0,0.0
134,0.2841126322746277,4.230548858642578,4.86105489730835,0.0,0.0
135,0.28018710017204285,4.168802261352539,4.797184944152832,0.0,0.0
136,0.28388941287994385,4.104177951812744,4.980283737182617,0.0,0.0
137,0.2908569574356079,4.232176780700684,5.075246334075928,0.0,0.0
138,0.2843824028968811,4.3291449546813965,4.771091461181641,0.0,0.0
139,0.28432196378707886,4.3783440589904785,4.719959259033203,0.0,0.0
140,0.3016456961631775,4.407968521118164,5.244694232940674,0.25,0.05555555555555555
141,0.28423285484313965,4.075381755828857,5.020069122314453,0.0,0.0
142,0.2771097719669342,3.708048105239868,5.159464359283447,0.0,0.0
143,0.2662438154220581,3.9283127784729004,4.591488838195801,0.0,0.0
144,0.28211718797683716,4.209368705749512,4.818381309509277,0.0,0.0
145,0.30861014127731323,4.271592140197754,5.6039323806762695,0.0,0.0
146,0.286683589220047,4.612817287445068,4.5610575675964355,0.0,0.0
147,0.28078413009643555,4.28098201751709,4.7041096687316895,0.0,0.0
148,0.28018897771835327,4.135387420654297,4.830659866333008,0.0,0.0
149,0.2873449921607971,4.206765174865723,4.988274574279785,0.0,0.0
150,0.2930487096309662,4.39323091506958,4.984327793121338,0.3333333333333333,0.09523809523809523
151,0.288013756275177,4.2788166999816895,4.937623500823975,0.0,0.0
152,0.28859037160873413,4.519046783447266,4.715845584869385,0.0,0.0
153,0.2935468554496765,3.807473659515381,5.586026191711426,0.0,0.0
154,0.30196183919906616,3.976097583770752,5.686681270599365,0.0,0.0
155,0.3039590120315552,4.254334926605225,5.472353935241699,0.0,0.0
156,0.3077450692653656,4.250411510467529,5.59743070602417,0.0,0.0
157,0.2948962450027466,4.526253700256348,4.910425662994385,0.0,0.0
158,0.284807026386261,4.342598915100098,4.771225452423096,0.0,0.0
159,0.2764821946620941,4.350049018859863,4.497381210327148,0.0,0.0
160,0.28209370374679565,4.379812240600586,4.647186279296875,0.5,0.2727272727272727
161,0.27018463611602783,4.156337738037109,4.489570140838623,0.0,0.0
162,0.27429917454719543,4.262707710266113,4.514865875244141,0.0,0.0
163,0.2731766104698181,3.7071692943573,5.034482002258301,0.0,0.0
164,0.2980814278125763,3.9929704666137695,5.545635223388672,0.0,0.0
165,0.2805580198764801,4.236179351806641,4.741677284240723,0.0,0.0
166,0.26588478684425354,3.7450568675994873,4.763256072998047,0.0,0.0
167,0.28005263209342957,4.143301010131836,4.81838321685791,0.0,0.0
168,0.27565163373947144,4.220277309417725,4.600574493408203,0.0,0.0
169,0.28516295552253723,3.92948317527771,5.1957316398620605,0.0,0.0
170,0.2881743609905243,3.947821855545044,5.2737579345703125,0.4166666666666667,0.2222222222222222
171,0.2680632770061493,3.556664228439331,5.021360397338867,0.0,0.0
172,0.2911931276321411,4.45678186416626,4.861398696899414,0.0,0.0
173,0.2663906514644623,3.870429277420044,4.654071807861328,0.0,0.0
174,0.27708739042282104,3.9173266887664795,4.949470043182373,0.0,0.0
175,0.26824238896369934,3.7820022106170654,4.801753997802734,0.0,0.0
176,0.2705684304237366,3.8598692417144775,4.798320293426514,0.0,0.0
177,0.26902276277542114,3.8018906116485596,4.806838035583496,0.0,0.0
178,0.28119033575057983,3.4808876514434814,5.517202854156494,0.0,0.0
179,0.27279072999954224,3.9115688800811768,4.817734718322754,0.0,0.0
180,0.2931370139122009,4.140326023101807,5.240057945251465,0.5555555555555556,0.07692307692307693
181,0.26856714487075806,3.9020333290100098,4.692115306854248,0.0,0.0
182,0.28782135248184204,3.882269859313965,5.328012943267822,0.0,0.0
183,0.27771636843681335,3.949551582336426,4.937372207641602,0.0,0.0
184,0.2606940269470215,4.046170711517334,4.296038627624512,0.0,0.0
185,0.2706141471862793,4.08269739151001,4.576955318450928,0.0,0.0
186,0.28847500681877136,4.34158182144165,4.889618396759033,0.0,0.0
187,0.26725462079048157,4.0151047706604,4.53704309463501,0.0,0.0
188,0.28124040365219116,4.161389350891113,4.838303565979004,0.0,0.0
189,0.2727590799331665,4.153894901275635,4.574396133422852,0.0,0.0
190,0.27500057220458984,3.4447641372680664,5.35525369644165,0.2727272727272727,0.125
191,0.26336145401000977,3.7218422889709473,4.705724239349365,0.0,0.0
192,0.27680152654647827,4.400816440582275,4.4568328857421875,0.0,0.0
193,0.27064865827560425,3.759716033935547,4.901041507720947,0.0,0.0
194,0.26922520995140076,3.806154727935791,4.809051990509033,0.0,0.0
195,0.2527916431427002,3.102848529815674,4.986484050750732,0.0,0.0
196,0.2691255509853363,4.053455352783203,4.558562278747559,0.0,0.0
197,0.2744385600090027,4.072383880615234,4.70965051651001,0.0,0.0
198,0.2570658028125763,3.400629997253418,4.825475692749023,0.0,0.0
199,0.26523882150650024,3.435460329055786,5.052181720733643,0.0,0.0
200,0.28084781765937805,3.8383145332336426,5.148815631866455,0.4166666666666667,0.3225806451612903
201,0.26104387640953064,3.7169392108917236,4.636464595794678,0.0,0.0
202,0.2550962269306183,3.616936683654785,4.546142578125,0.0,0.0
203,0.25723332166671753,3.658944845199585,4.572521209716797,0.0,0.0
204,0.24926893413066864,3.600492000579834,4.3761138916015625,0.0,0.0
205,0.26181530952453613,3.795544147491455,4.582545280456543,0.0,0.0
206,0.2668534815311432,4.001907825469971,4.537403583526611,0.0,0.0
207,0.26709726452827454,3.6450273990631104,4.902084827423096,0.0,0.0
208,0.2683976888656616,3.963186025619507,4.625539779663086,0.0,0.0
209,0.25428634881973267,3.6358768939971924,4.501286506652832,0.0,0.0
210,0.2714536190032959,4.243207931518555,4.443308353424072,0.6363636363636364,0.24
211,0.28680700063705444,3.750481128692627,5.427342891693115,0.0,0.0
212,0.2613464295864105,3.542654275894165,4.820431709289551,0.0,0.0
213,0.2690945267677307,4.204246997833252,4.406778335571289,0.0,0.0
214,0.2507147192955017,3.909665822982788,4.113205432891846,0.0,0.0
215,0.26018601655960083,3.707979917526245,4.6179728507995605,0.0,0.0
216,0.2679862678050995,3.9582324028015137,4.61732816696167,0.0,0.0
217,0.26707378029823303,3.8496391773223877,4.69672155380249,0.0,0.0
218,0.2804417014122009,3.40574312210083,5.5683913230896,0.0,0.0
219,0.2658999562263489,4.053469657897949,4.455328464508057,0.0,0.0
220,0.2683213949203491,4.014734745025635,4.571549892425537,0.5,0.08108108108108109
221,0.27447354793548584,3.8826889991760254,4.90046501159668,0.0,0.0
222,0.26091861724853516,4.037637233734131,4.311758518218994,0.0,0.0
223,0.26009511947631836,3.9287524223327637,4.394290924072266,0.0,0.0
224,0.2623376250267029,3.5830605030059814,4.811743259429932,0.0,0.0
225,0.2595028579235077,3.5986573696136475,4.705434322357178,0.0,0.0
226,0.2583184838294983,3.3764100074768066,4.889781951904297,0.0,0.0
227,0.25478214025497437,3.2959327697753906,4.857095718383789,0.0,0.0
228,0.24428914487361908,3.9045751094818115,3.912677526473999,0.0,0.0
229,0.2564086616039276,3.4109227657318115,4.794154644012451,0.0,0.0
230,0.275169312953949,3.9189093112945557,4.886508464813232,0.5,0.20833333333333334
231,0.2506967782974243,3.558964729309082,4.463332653045654,0.0,0.0
232,0.2523680329322815,3.4413108825683594,4.63446569442749,0.0,0.0
233,0.25765976309776306,3.5758397579193115,4.6692728996276855,0.0,0.0
234,0.2638944387435913,3.0316545963287354,5.412967205047607,0.0,0.0
235,0.2513115108013153,3.7793076038360596,4.262660980224609,0.0,0.0
236,0.26284319162368774,3.6436257362365723,4.7673563957214355,0.0,0.0
237,0.25618335604667664,3.4520657062530518,4.74580192565918,0.0,0.0
238,0.25277388095855713,3.900942325592041,4.187822341918945,0.0,0.0
239,0.22895529866218567,3.1239755153656006,4.202593803405762,0.0,0.0
240,0.26656123995780945,3.632650136947632,4.897309303283691,0.5,0.2857142857142857
241,0.27830880880355835,3.543917179107666,5.361965179443359,0.0,0.0
242,0.2566273510456085,3.5277371406555176,4.684338092803955,0.0,0.0
243,0.2514689564704895,3.5906448364257812,4.456361293792725,0.0,0.0
244,0.2472670078277588,3.153275728225708,4.759268760681152,0.0,0.0
245,0.2743268609046936,3.912551164627075,4.865908622741699,0.0,0.0
246,0.2568988800048828,2.9735069274902344,5.247257232666016,0.0,0.0
247,0.2433883249759674,3.3064382076263428,4.481987953186035,0.0,0.0
248,0.2475278377532959,3.738483190536499,4.182407855987549,0.0,0.0
249,0.2541770339012146,3.912555456161499,4.221109867095947,0.0,0.0
250,0.24515467882156372,3.074079751968384,4.770870208740234,0.45454545454545453,0.19230769230769232
251,0.2509802579879761,3.6909892559051514,4.340379238128662,0.0,0.0
252,0.25092652440071106,3.513176441192627,4.516472339630127,0.0,0.0
253,0.26057153940200806,3.7980611324310303,4.540227890014648,0.0,0.0
254,0.24802008271217346,3.6563620567321777,4.280280590057373,0.0,0.0
255,0.2351880669593811,3.254249095916748,4.271769046783447,0.0,0.0
256,0.2632564902305603,3.6154072284698486,4.80880069732666,0.0,0.0
257,0.26000818610191345,3.2700021266937256,5.050260066986084,0.0,0.0
258,0.23303452134132385,2.977654218673706,4.479450702667236,0.0,0.0
259,0.24090814590454102,3.1275742053985596,4.581486225128174,0.0,0.0
260,0.25012868642807007,3.159292459487915,4.844825744628906,0.5,0.2962962962962963
261,0.2640446722507477,3.844637632369995,4.60479211807251,0.0,0.0
262,0.24289268255233765,3.168045997619629,4.604519844055176,0.0,0.0
263,0.25032347440719604,3.7784006595611572,4.231950759887695,0.0,0.0
264,0.24887004494667053,3.246804714202881,4.717036724090576,0.0,0.0
265,0.24647095799446106,3.6382737159729004,4.2487969398498535,0.0,0.0
266,0.2533907890319824,3.6934142112731934,4.415090560913086,0.0,0.0
267,0.2480068802833557,3.3480727672576904,4.5881476402282715,0.0,0.0
268,0.2512778043746948,3.8580803871154785,4.182808876037598,0.0,0.0
269,0.23995593190193176,3.555879831314087,4.12270975112915,0.0,0.0
270,0.25471067428588867,2.7850751876831055,5.36566686630249,0.5555555555555556,0.2631578947368421
271,0.24152596294879913,3.2608046531677246,4.468026161193848,0.0,0.0
272,0.2475212812423706,3.1947996616363525,4.725881099700928,0.0,0.0
273,0.2461026906967163,3.5767085552215576,4.298577308654785,0.0,0.0
274,0.25659745931625366,3.913370132446289,4.29774808883667,0.0,0.0
275,0.21964997053146362,2.9605801105499268,4.068219184875488,0.0,0.0
276,0.24264734983444214,3.2908263206481934,4.473888874053955,0.0,0.0
277,0.25612738728523254,3.3843629360198975,4.811713695526123,0.0,0.0
278,0.24994167685508728,3.5799009799957275,4.4182329177856445,0.0,0.0
279,0.24411942064762115,3.532871723175049,4.278949737548828,0.0,0.0
280,0.24605682492256165,3.065768003463745,4.808050632476807,0.5,0.2631578947368421
281,0.23467014729976654,3.2402420043945312,4.269202709197998,0.0,0.0
282,0.2437564730644226,3.1518137454986572,4.648393154144287,0.0,0.0
283,0.22861766815185547,3.389037609100342,3.926727771759033,0.0,0.0
284,0.2535528540611267,3.6891050338745117,4.424586772918701,0.0,0.0
285,0.26328790187835693,2.881436347961426,5.543776988983154,0.0,0.0
286,0.27359187602996826,3.310797691345215,5.444142818450928,0.0,0.0
287,0.23776862025260925,2.9631903171539307,4.6454057693481445,0.0,0.0
288,0.237046480178833,3.7549917697906494,3.8304953575134277,0.0,0.0
289,0.22863492369651794,2.9430654048919678,4.373251914978027,0.0,0.0
290,0.24062106013298035,3.4208755493164062,4.278998374938965,0.7272727272727273,0.23076923076923078
291,0.2291317582130432,2.8098185062408447,4.522397518157959,0.0,0.0
292,0.24820734560489655,2.9573397636413574,4.985295295715332,0.0,0.0
293,0.22077541053295135,3.1096420288085938,3.9551711082458496,0.0,0.0
294,0.22068795561790466,2.240818500518799,4.82119607925415,0.0,0.0
295,0.24005401134490967,3.0069777965545654,4.674750804901123,0.0,0.0
296,0.22989961504936218,2.8060388565063477,4.550748825073242,0.0,0.0
297,0.22749066352844238,2.8770346641540527,4.4026665687561035,0.0,0.0
298,0.23461632430553436,3.382166862487793,4.125555515289307,0.0,0.0
299,0.23645325005054474,2.4114484786987305,5.155055522918701,0.0,0.0
300,0.25710469484329224,3.6842122077941895,4.543138027191162,0.6666666666666666,0.125
301,0.22398516535758972,2.9828803539276123,4.184645175933838,0.0,0.0
302,0.2505343556404114,3.4853763580322266,4.5317230224609375,0.0,0.0
303,0.23180483281612396,3.2431254386901855,4.174629211425781,0.0,0.0
304,0.23361051082611084,2.7864129543304443,4.689123630523682,0.0,0.0
305,0.22235743701457977,2.7279133796691895,4.387524604797363,0.0,0.0
306,0.23679545521736145,2.993572235107422,4.5838823318481445,0.0,0.0
307,0.24873492121696472,3.034074068069458,4.925443172454834,0.0,0.0
308,0.2565576136112213,3.243234872817993,4.966609001159668,0.0,0.0
309,0.24603042006492615,3.1814448833465576,4.691528797149658,0.0,0.0
310,0.23786763846874237,3.151683807373047,4.460080623626709,0.5833333333333334,0.2857142857142857
311,0.23802566528320312,2.8744566440582275,4.742364883422852,0.0,0.0
312,0.25206056237220764,3.0110867023468018,5.054851055145264,0.0,0.0
313,0.24434888362884521,3.3758647441864014,4.443299293518066,0.0,0.0
314,0.23239965736865997,3.421967029571533,4.014822006225586,0.0,0.0
315,0.24355173110961914,3.1281392574310303,4.665516376495361,0.0,0.0
316,0.23890942335128784,3.1507761478424072,4.494325160980225,0.0,0.0
317,0.2432464212179184,3.2373886108398438,4.546496868133545,0.0,0.0
318,0.2341630756855011,2.6807916164398193,4.812426567077637,0.0,0.0
319,0.24016354978084564,3.092449188232422,4.592784404754639,0.0,0.0
320,0.24195590615272522,3.1928794384002686,4.549709796905518,0.5,0.13636363636363635
321,0.22071096301078796,2.9970719814300537,4.06567907333374,0.0,0.0
322,0.22576278448104858,3.1834957599639893,4.040913105010986,0.0,0.0
323,0.23191124200820923,2.9304850101470947,4.4906744956970215,0.0,0.0
324,0.24135541915893555,2.854433298110962,4.868940353393555,0.0,0.0
325,0.2274884283542633,2.942636251449585,4.336993217468262,0.0,0.0
326,0.22758963704109192,3.2001631259918213,4.082705020904541,0.0,0.0
327,0.22895359992980957,3.304918050765991,4.021596908569336,0.0,0.0
328,0.23673301935195923,3.174264907836914,4.401191711425781,0.0,0.0
329,0.2151075154542923,2.558713436126709,4.3247270584106445,0.0,0.0
330,0.23656663298606873,3.2740273475646973,4.296104907989502,0.4166666666666667,0.18181818181818182
331,0.2251453399658203,2.6957929134368896,4.5088582038879395,0.0,0.0
332,0.2193397581577301,2.5012059211730957,4.517666339874268,0.0,0.0
333,0.22861912846565247,2.9327008724212646,4.383111000061035,0.0,0.0
334,0.21791735291481018,2.7938616275787354,4.179493427276611,0.0,0.0
335,0.214945986866951,2.7721033096313477,4.106168270111084,0.0,0.0
336,0.22638970613479614,2.8826091289520264,4.361861705780029,0.0,0.0
337,0.24764874577522278,3.4272258281707764,4.497534275054932,0.0,0.0
338,0.2025543451309204,2.5441431999206543,3.937595844268799,0.0,0.0
339,0.2119395136833191,2.496107339859009,4.285957336425781,0.0,0.0
340,0.23355525732040405,3.2276251316070557,4.246142864227295,0.75,0.05555555555555555
341,0.2359142005443573,2.2582855224609375,5.290968894958496,0.0,0.0
342,0.22495703399181366,2.749530792236328,4.449094295501709,0.0,0.0
343,0.21976950764656067,2.520495653152466,4.512128829956055,0.0,0.0
344,0.24900546669960022,3.35693097114563,4.611243724822998,0.0,0.0
345,0.23626160621643066,3.0689287185668945,4.491442680358887,0.0,0.0
346,0.24358615279197693,3.274914503097534,4.519842624664307,0.0,0.0
347,0.247944176197052,2.942697286605835,4.99151611328125,0.0,0.0
348,0.23189306259155273,3.0406477451324463,4.379930019378662,0.0,0.0
349,0.21010291576385498,2.9660353660583496,3.757258176803589,0.0,0.0
350,0.228799968957901,3.262815237045288,4.058784008026123,0.6666666666666666,0.09523809523809523
351,0.22077146172523499,3.172288656234741,3.8923981189727783,0.0,0.0
352,0.22876808047294617,2.7709319591522217,4.549646377563477,0.0,0.0
353,0.21694181859493256,2.3338937759399414,4.6082444190979,0.0,0.0
354,0.21563023328781128,2.9503142833709717,3.94985294342041,0.0,0.0
355,0.23571915924549103,2.6454195976257324,4.8975934982299805,0.0,0.0
356,0.2144741415977478,2.3915669918060303,4.4716057777404785,0.0,0.0
357,0.24294541776180267,2.9073100090026855,4.866943359375,0.0,0.0
358,0.2326899766921997,2.888521194458008,4.557558059692383,0.0,0.0
359,0.2184423953294754,1.9249085187911987,5.065248012542725,0.0,0.0
360,0.23563233017921448,3.2686145305633545,4.271620273590088,0.5833333333333334,0.2727272727272727
361,0.22794635593891144,2.7640905380249023,4.530192852020264,0.0,0.0
362,0.20313578844070435,2.3180060386657715,4.182339191436768,0.0,0.0
363,0.2306520938873291,2.59808087348938,4.7827863693237305,0.0,0.0
364,0.2203778624534607,2.7156293392181396,4.336462020874023,0.0,0.0
365,0.24570554494857788,3.4757134914398193,4.386864185333252,0.0,0.0
366,0.2281225323677063,2.705132246017456,4.594788551330566,0.0,0.0
367,0.23675891757011414,2.5782392024993896,4.998045921325684,0.0,0.0
368,0.2150520235300064,2.4757256507873535,4.405939102172852,0.0,0.0
369,0.22759690880775452,3.332871913909912,3.9502291679382324,0.0,0.0
370,0.21608638763427734,3.04653000831604,3.868234634399414,0.5,0.25925925925925924
371,0.22031274437904358,3.0198872089385986,4.030120372772217,0.0,0.0
372,0.2325057089328766,2.735269546508789,4.704913139343262,0.0,0.0
373,0.2176494598388672,2.9087107181549072,4.056071758270264,0.0,0.0
374,0.2227310836315155,2.472944974899292,4.654449462890625,0.0,0.0
375,0.23382729291915894,2.9028584957122803,4.579615116119385,0.0,0.0
376,0.21610113978385925,2.6064393520355225,4.3087968826293945,0.0,0.0
377,0.2174856960773468,2.4616212844848633,4.497920989990234,0.0,0.0
378,0.21196387708187103,2.517446994781494,4.265397071838379,0.0,0.0
379,0.2255009412765503,2.63130784034729,4.58472204208374,0.0,0.0
380,0.21011260151863098,2.19815993309021,4.5254435539245605,0.7777777777777778,0.11538461538461539
381,0.22895193099975586,3.2011048793792725,4.125357151031494,0.0,0.0
382,0.23794424533843994,2.195429563522339,5.41878604888916,0.0,0.0
383,0.20217584073543549,1.695215106010437,4.774411678314209,0.0,0.0
384,0.2154899537563324,2.5317070484161377,4.36397123336792,0.0,0.0
385,0.20643368363380432,2.1561200618743896,4.4497575759887695,0.0,0.0
